popularity,budget,revenue,runtime,vote_count,vote_average,release_year,release_month,release_day_of_week,profit,roi,num_production_companies,num_keywords,has_tagline,overview_length,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
186.093,50000000.0,200804534.0,80.0,3668.0,5.667,2004.0,6.0,3.0,150804534.0,3.01609068,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184.28,14500000.0,249100000.0,131.0,1801.0,8.061,2023.0,7.0,0.0,234600000.0,16.179310344827588,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183.787,86000000.0,39347134.0,107.0,713.0,7.76,2023.0,7.0,2.0,-46652866.0,-0.5424751860465117,0,0,1,3,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
183.403,130000000.0,789804554.0,141.0,19192.0,8.021,2004.0,5.0,0.0,659804554.0,5.075419646153846,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183.373,30000000.0,202231360.0,92.0,404.0,7.089,2023.0,9.0,3.0,172231360.0,5.741045333333333,0,0,1,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
182.524,14000000.0,10600000.0,93.0,594.0,7.001,2023.0,9.0,2.0,-3400000.0,-0.24285714285714285,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
182.259,75000000.0,18500000.0,92.0,2650.0,7.09,2022.0,1.0,0.0,-56500000.0,-0.7533333333333333,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177.468,100000000.0,19000000.0,132.0,52.0,7.452,2024.0,7.0,5.0,-81000000.0,-0.81,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176.649,20000000.0,54708659.0,100.0,1668.0,6.367,2023.0,2.0,2.0,34708659.0,1.73543295,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
170.544,60000000.0,131800000.0,100.0,7586.0,7.871,2009.0,2.0,3.0,71800000.0,1.1966666666666668,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170.42,32500000.0,87649532.0,96.0,1358.0,6.219,2023.0,2.0,2.0,55149532.0,1.696908676923077,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169.174,170000000.0,710644566.0,130.0,11155.0,7.329,2014.0,7.0,1.0,540644566.0,3.1802621529411765,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
168.905,40000000.0,571006128.0,125.0,10758.0,5.9,2015.0,2.0,2.0,531006128.0,13.2751532,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
167.952,3000000.0,55101305.0,116.0,2470.0,8.008,2022.0,12.0,4.0,52101305.0,17.367101666666667,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167.631,200000000.0,2187463944.0,194.0,22529.0,7.89,1997.0,11.0,1.0,1987463944.0,9.93731972,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
167.028,175000000.0,21328962.0,100.0,4887.0,7.4,2022.0,3.0,3.0,-153671038.0,-0.8781202171428572,0,0,1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165.878,185000000.0,566652812.0,118.0,10078.0,6.5,2017.0,3.0,2.0,381652812.0,2.062988172972973,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165.673,185000000.0,770945583.0,177.0,8191.0,7.714,2022.0,3.0,1.0,585945583.0,3.167273421621622,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
165.132,291000000.0,567535383.0,164.0,3775.0,7.5,2023.0,7.0,5.0,276535383.0,0.9502934123711341,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164.995,4500000.0,255407969.0,104.0,16905.0,7.622,2017.0,2.0,4.0,250907969.0,55.757326444444445,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
164.75,75000000.0,167460961.0,105.0,3385.0,6.181,2022.0,3.0,2.0,92460961.0,1.2328128133333334,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
161.315,74000000.0,190844029.0,112.0,2567.0,6.654,2022.0,3.0,3.0,116844029.0,1.578973364864865,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161.037,28000000.0,299965036.0,103.0,2387.0,6.493,1987.0,5.0,0.0,271965036.0,9.713037,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161.029,125000000.0,755356711.0,123.0,14974.0,6.804,2014.0,11.0,2.0,630356711.0,5.042853688,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160.281,4000000.0,13275000.0,136.0,3929.0,8.0,1959.0,7.0,2.0,9275000.0,2.31875,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160.063,2400000.0,380512.0,100.0,287.0,6.6,2022.0,10.0,4.0,-2019488.0,-0.8414533333333334,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
158.879,10000000.0,12000000.0,121.0,38.0,7.6,2024.0,4.0,2.0,2000000.0,0.2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158.564,100000000.0,876688482.0,161.0,21278.0,7.72,2002.0,11.0,2.0,776688482.0,7.76688482,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157.675,25000000.0,216639112.0,146.0,7011.0,8.2,2011.0,8.0,1.0,191639112.0,7.66556448,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157.372,50000000.0,35800000.0,114.0,238.0,6.876,2023.0,1.0,2.0,-14200000.0,-0.284,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157.167,145000000.0,1445638421.0,114.0,8768.0,7.032,2023.0,7.0,2.0,1300638421.0,8.969920144827586,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.28,22000000.0,365582797.0,96.0,6204.0,5.9,2018.0,9.0,2.0,343582797.0,15.617399863636363,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
154.547,92000000.0,494471524.0,113.0,3137.0,6.495,1996.0,5.0,4.0,402471524.0,4.374690478260869,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153.021,150000000.0,928760770.0,93.0,10783.0,7.2,2004.0,5.0,2.0,778760770.0,5.191738466666667,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
152.859,150000000.0,432243292.0,132.0,7803.0,7.6,2021.0,9.0,2.0,282243292.0,1.8816219466666666,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152.338,130000000.0,865011746.0,146.0,16445.0,7.425,2013.0,11.0,4.0,735011746.0,5.653936507692308,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151.007,165000000.0,407573628.0,155.0,12118.0,7.785,2021.0,9.0,2.0,242573628.0,1.4701432,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149.923,165000000.0,657827828.0,102.0,15274.0,7.734,2014.0,10.0,4.0,492827828.0,2.986835321212121,0,0,1,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149.286,200000000.0,626203271.0,149.0,37.0,7.0,2022.0,2.0,1.0,426203271.0,2.131016355,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
147.424,6000000.0,3800734.0,102.0,375.0,8.1,2023.0,12.0,2.0,-2199266.0,-0.36654433333333336,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
147.231,120000000.0,401748820.0,116.0,4461.0,7.043,2022.0,2.0,3.0,281748820.0,2.3479068333333335,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.814,39000000.0,206431050.0,111.0,4946.0,7.5,2021.0,5.0,1.0,167431050.0,4.293103846153846,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
145.933,250000000.0,859102154.0,162.0,6238.0,7.119,2022.0,11.0,2.0,609102154.0,2.436408616,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145.371,3500000.0,10308238.0,105.0,73.0,4.7,2011.0,4.0,3.0,6808238.0,1.9452108571428572,0,0,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
145.268,55000000.0,1074500000.0,122.0,24337.0,8.163,2019.0,10.0,1.0,1019500000.0,18.536363636363635,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
145.127,92000000.0,304654182.0,98.0,6030.0,5.319,2013.0,2.0,2.0,212654182.0,2.3114585,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.713,175000000.0,800526015.0,105.0,17074.0,8.2,2017.0,10.0,4.0,625526015.0,3.5744343714285716,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
143.888,19000000.0,381109762.0,116.0,19561.0,8.317,1985.0,7.0,2.0,362109762.0,19.05840852631579,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143.524,36150000.0,136698671.0,169.0,152.0,7.4,2023.0,9.0,3.0,100548671.0,2.7814293499308436,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143.032,50000000.0,119208989.0,105.0,1781.0,5.866,1994.0,5.0,1.0,69208989.0,1.38417978,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.497,70000000.0,69633110.0,137.0,3197.0,7.112,2022.0,4.0,3.0,-366890.0,-0.005241285714285714,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141.43,35000000.0,79628200.0,107.0,2569.0,7.233,2022.0,11.0,3.0,44628200.0,1.2750914285714285,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
141.429,365000000.0,1405403694.0,141.0,22597.0,7.274,2015.0,4.0,2.0,1040403694.0,2.8504210794520546,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141.364,12000000.0,15348213.0,106.0,666.0,7.89,2023.0,6.0,4.0,3348213.0,0.27901775,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
139.932,90000000.0,384298736.0,117.0,15270.0,8.402,2018.0,12.0,3.0,294298736.0,3.2699859555555557,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139.175,26000000.0,43318349.0,105.0,2866.0,7.292,2009.0,1.0,3.0,17318349.0,0.6660903461538461,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
139.036,14000000.0,69497587.0,106.0,7505.0,7.16,2019.0,4.0,3.0,55497587.0,3.9641133571428573,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
137.953,2500000.0,60141683.0,86.0,1519.0,5.783,2013.0,1.0,4.0,57641683.0,23.0566732,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137.468,250000000.0,933959197.0,153.0,18551.0,7.694,2009.0,7.0,2.0,683959197.0,2.735836788,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137.402,125000000.0,1341511219.0,130.0,19977.0,8.098,2011.0,7.0,1.0,1216511219.0,9.732089752,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135.909,100000000.0,169327687.0,78.0,5858.0,7.5,2000.0,12.0,4.0,69327687.0,0.69327687,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
135.822,205000000.0,365304105.0,150.0,9275.0,7.18,2020.0,8.0,5.0,160304105.0,0.781971243902439,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
135.144,79000000.0,926287400.0,179.0,21591.0,8.398,2002.0,12.0,2.0,847287400.0,10.725156962025316,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134.757,20000000.0,77263354.0,102.0,1191.0,7.363,2022.0,2.0,3.0,57263354.0,2.8631677,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134.069,61000000.0,370890259.0,149.0,18279.0,7.9,2014.0,10.0,2.0,309890259.0,5.080168180327869,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
134.015,15600000.0,24733572.0,147.0,1070.0,7.275,2022.0,9.0,4.0,9133572.0,0.5854853846153846,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133.603,115000000.0,579700000.0,92.0,17571.0,7.84,2001.0,11.0,3.0,464700000.0,4.040869565217391,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132.794,13000000.0,320406242.0,112.0,10199.0,7.537,2013.0,7.0,3.0,307406242.0,23.646634,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
132.611,15000000.0,24800000.0,101.0,1783.0,6.8,1996.0,5.0,4.0,9800000.0,0.6533333333333333,0,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
132.484,6500000.0,25775371.0,110.0,900.0,7.8,2019.0,5.0,2.0,19275371.0,2.9654416923076923,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132.456,200000000.0,49750471.0,95.0,7127.0,7.9,2021.0,6.0,3.0,-150249529.0,-0.751247645,0,0,0,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132.307,294700000.0,383900000.0,155.0,3195.0,6.6,2023.0,6.0,6.0,89200000.0,0.3026806922293858,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.16,260000000.0,1663075401.0,118.0,9015.0,7.131,2019.0,7.0,4.0,1403075401.0,5.39644385,0,0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130.38,69000000.0,543284256.0,95.0,14923.0,7.244,2010.0,7.0,3.0,474284256.0,6.873684869565217,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130.097,200000000.0,760098996.0,137.0,6149.0,6.865,2019.0,8.0,3.0,560098996.0,2.80049498,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.103,6000000.0,245066411.0,175.0,20083.0,8.692,1972.0,3.0,1.0,239066411.0,39.844401833333336,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129.022,130000000.0,554987477.0,90.0,3204.0,6.521,2011.0,10.0,3.0,424987477.0,3.2691344384615384,0,0,1,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128.943,24000000.0,75634409.0,76.0,8823.0,7.841,1993.0,10.0,5.0,51634409.0,2.1514337083333333,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
127.696,68000000.0,211817906.0,135.0,11626.0,7.529,2014.0,10.0,2.0,143817906.0,2.114969205882353,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
127.575,140000000.0,655011224.0,143.0,18945.0,7.789,2003.0,7.0,2.0,515011224.0,3.6786516,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127.375,185000000.0,168717425.0,132.0,8166.0,7.5,2021.0,7.0,2.0,-16282575.0,-0.08801391891891892,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.887,14000000.0,21500000.0,99.0,2116.0,7.13,2021.0,9.0,2.0,7500000.0,0.5357142857142857,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
126.553,40000000.0,103966489.0,119.0,4197.0,7.682,2021.0,4.0,3.0,63966489.0,1.599162225,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126.226,185000000.0,1004558444.0,152.0,31145.0,8.513,2008.0,7.0,2.0,819558444.0,4.430045643243243,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
125.966,19000000.0,278019771.0,88.0,6422.0,6.346,2000.0,7.0,4.0,259019771.0,13.63261952631579,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.625,85000000.0,346147658.0,107.0,8586.0,6.139,2017.0,1.0,4.0,261147658.0,3.0723253882352943,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.594,200000000.0,955775804.0,126.0,8761.0,7.299,2022.0,5.0,2.0,755775804.0,3.77887902,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124.732,30069500.0,43160558.0,167.0,93.0,5.6,2024.0,1.0,2.0,13091058.0,0.435360015963019,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
124.074,44000000.0,155160045.0,128.0,5910.0,7.069,2016.0,10.0,3.0,111160045.0,2.526364659090909,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
123.12,165000000.0,752600000.0,93.0,6850.0,6.355,2010.0,5.0,6.0,587600000.0,3.561212121212121,0,0,1,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122.606,30000000.0,29116320.0,107.0,1061.0,6.777,2022.0,4.0,2.0,-883680.0,-0.029456,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.264,10000000.0,14779858.0,106.0,1758.0,6.778,2022.0,3.0,3.0,4779858.0,0.4779858,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
122.226,190000000.0,156497322.0,147.0,4572.0,6.5,2021.0,12.0,3.0,-33502678.0,-0.1763298842105263,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121.769,150000000.0,1274219009.0,102.0,16174.0,7.248,2013.0,11.0,2.0,1124219009.0,7.4947933933333335,0,0,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
121.47,7000000.0,6470705.0,103.0,52.0,5.5,2024.0,8.0,4.0,-529295.0,-0.07561357142857143,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
121.193,35000000.0,469310836.0,100.0,16005.0,7.314,2009.0,6.0,1.0,434310836.0,12.408881028571429,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.075,200000000.0,708962323.0,141.0,11804.0,6.488,2014.0,4.0,2.0,508962323.0,2.544811615,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120.506,130000000.0,519311965.0,117.0,18261.0,7.083,2015.0,7.0,1.0,389311965.0,2.9947074230769233,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120.185,60000000.0,25885290.0,120.0,385.0,7.286,2024.0,4.0,3.0,-34114710.0,-0.5685785,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
120.11,150000000.0,1023784195.0,109.0,15882.0,7.747,2016.0,2.0,3.0,873784195.0,5.825227966666667,0,0,1,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119.527,19000000.0,34339848.0,107.0,415.0,7.953,2024.0,3.0,4.0,15339848.0,0.8073604210526316,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118.852,80000000.0,250162278.0,100.0,1407.0,7.7,2022.0,3.0,3.0,170162278.0,2.127028475,0,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.788,2900000.0,263600000.0,74.0,6523.0,7.044,1950.0,2.0,2.0,260700000.0,89.89655172413794,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
117.942,75000000.0,204334455.0,124.0,4493.0,7.389,2021.0,11.0,3.0,129334455.0,1.7244594,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
117.558,175000000.0,880166924.0,133.0,20181.0,7.345,2017.0,7.0,2.0,705166924.0,4.02952528,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
117.493,35000000.0,10000000.0,179.0,369.0,7.0,2023.0,4.0,4.0,-25000000.0,-0.7142857142857143,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117.479,250000000.0,954305868.0,146.0,18658.0,7.754,2010.0,11.0,2.0,704305868.0,2.817223472,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117.473,25000000.0,23308615.0,140.0,3991.0,7.84,2011.0,9.0,4.0,-1691385.0,-0.0676554,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117.253,15000000.0,356830601.0,110.0,7143.0,7.027,1986.0,5.0,4.0,341830601.0,22.788706733333335,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117.087,379000000.0,1045713802.0,137.0,13190.0,6.5,2011.0,5.0,6.0,666713802.0,1.7591393192612137,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117.032,145000000.0,621537519.0,102.0,9378.0,7.675,2014.0,6.0,3.0,476537519.0,3.286465648275862,0,0,1,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116.391,250000000.0,956019788.0,144.0,13924.0,7.32,2014.0,12.0,2.0,706019788.0,2.824079152,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116.068,140000000.0,585174222.0,126.0,24538.0,7.6,2008.0,4.0,2.0,445174222.0,3.1798158714285716,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115.888,8500000.0,213928762.0,154.0,27361.0,8.488,1994.0,9.0,5.0,205428762.0,24.168089647058824,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.761,95000000.0,64088617.0,141.0,101.0,6.896,2023.0,12.0,0.0,-30911383.0,-0.3253829789473684,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
115.491,46000000.0,122126687.0,153.0,11479.0,8.098,2013.0,9.0,3.0,76126687.0,1.6549279782608695,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
115.361,78000000.0,63363579.0,189.0,2718.0,7.412,2022.0,12.0,3.0,-14636421.0,-0.18764642307692309,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114.327,100000000.0,392000000.0,180.0,21911.0,8.036,2013.0,12.0,2.0,292000000.0,2.92,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114.107,9000000.0,10000000.0,104.0,37.0,6.392,2023.0,5.0,3.0,1000000.0,0.1111111111111111,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113.793,20000000.0,223505.0,117.0,27.0,6.889,2023.0,11.0,3.0,-19776495.0,-0.98882475,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113.759,45000000.0,763455561.0,89.0,17204.0,8.256,1994.0,6.0,4.0,718455561.0,15.965679133333333,0,0,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
113.743,170000000.0,644571402.0,112.0,15786.0,6.552,2013.0,10.0,2.0,474571402.0,2.7915964823529413,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113.697,200000000.0,402064899.0,156.0,7615.0,6.914,2021.0,11.0,2.0,202064899.0,1.010324495,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.412,90000000.0,87078875.0,112.0,1006.0,7.418,2023.0,4.0,2.0,-2921125.0,-0.03245694444444444,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
113.27,75000000.0,120000000.0,181.0,39.0,6.705,2024.0,6.0,2.0,45000000.0,0.6,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
113.096,25000000.0,139200000.0,140.0,6249.0,7.8,2022.0,3.0,3.0,114200000.0,4.568,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.044,17000000.0,130100000.0,97.0,8144.0,7.195,2004.0,4.0,4.0,113100000.0,6.652941176470589,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.036,94000000.0,940335536.0,100.0,18257.0,7.825,2003.0,5.0,4.0,846335536.0,9.003569531914893,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111.892,30000000.0,373554033.0,81.0,16430.0,7.966,1995.0,10.0,0.0,343554033.0,11.4518011,0,0,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111.879,200000000.0,470116094.0,114.0,9796.0,7.611,2021.0,3.0,2.0,270116094.0,1.35058047,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111.402,110000000.0,299268508.0,127.0,7156.0,6.955,2011.0,9.0,2.0,189268508.0,1.7206228,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
111.384,5000000.0,61768190.0,93.0,1596.0,6.8,2015.0,4.0,5.0,56768190.0,11.353638,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111.323,150000000.0,623726000.0,111.0,16116.0,7.814,2007.0,6.0,3.0,473726000.0,3.1581733333333335,0,0,1,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111.317,250000000.0,1236005118.0,136.0,9541.0,6.892,2017.0,4.0,2.0,986005118.0,3.944020472,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111.297,40000000.0,211343479.0,83.0,6864.0,7.3,1989.0,11.0,4.0,171343479.0,4.283586975,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
